"bias_type","k_scenario","true_effect","true_tau","n_sims","naive_bias","naive_rmse","naive_mae","tf_bias","tf_rmse","tf_mae","tf_convergence","pp_bias","pp_rmse","pp_mae","pp_convergence","pp_pct_peese","pp_pct_negative_intercept","copas_bias","copas_rmse","copas_mae","copas_convergence","naive_tau2_bias","tf_tau2_bias","pp_tau2_bias","copas_tau2_bias","naive_pi_width","tf_pi_width","pp_pi_width","copas_pi_width","naive_coverage","naive_coverage_se","tf_coverage","tf_coverage_se","pp_coverage","pp_coverage_se","copas_coverage","copas_coverage_se"
"none",50,0.5,0.5,100,-0.00540491137221373,0.0790969711516299,0.0624267778664334,-0.0546715185549447,0.120230958162781,0.0925477120509604,1,-1.62366786175671,1.71598079991543,1.63188809701726,1,0.59,0.94,-0.0203273508621355,0.126806224504455,0.0997231995849724,1,0.00913046126049351,0.0435235219276689,-0.0316424179427626,0.00471665943861657,2.05689470104294,2.17890962807362,3.52921656958848,2.07929283031546,1,0,1,0,0.45,0.049749371855331,1,0
"none",50,0.8,0.1,100,-0.00151014543928125,0.0348485500741904,0.0271405318637625,-0.0123871898405857,0.060763485245147,0.047466985774122,1,-0.276140311393673,0.518580239754665,0.401170521365316,1,0.2,0.14,-0.00497353301090049,0.0376138648089432,0.0297778634942462,1,-8.94224898214686e-07,0.00773563492726525,-0.000180580110248552,0.000569526678496237,0.374237787727352,0.490994581755776,1.94500067766513,0.416542760322138,0.97,0.017058722109232,0.97,0.017058722109232,0.93,0.0255147016443461,0.8,0.04
"none",50,0.8,0.3,100,0.00137454363021255,0.0504234818172542,0.0405294533418425,-0.0452268078807608,0.0838039668442073,0.0666993276170003,1,-1.41816161991934,1.48626668073418,1.41816161991934,1,0.22,0.9,-0.0191129345829792,0.0742597293679029,0.0574266820995323,1,0.00107499486098056,0.021460719010355,-0.0123871390755504,0.00768253226111097,1.21721976021963,1.33869468100013,2.86834940924716,1.27540593590767,1,0,1,0,0.41,0.0491833305094318,1,0
"none",50,0.8,0.5,100,-0.00884009206770383,0.0788077970094082,0.0622112505448473,-0.0517097741743029,0.109105333711511,0.0840548108538273,1,-1.87036121559126,1.90148163914694,1.87036121559126,1,0.85,1,-0.0293071858014879,0.122572609468755,0.0936297660238335,1,-0.00381669298522904,0.0252111996146692,-0.0739275444777607,0.00100573190758106,2.00194937708234,2.10735873824623,2.66199501844981,2.05201027974593,1,0,1,0,0.05,0.0217944947177034,1,0
"step_mild",10,0.3,0.1,100,0.026593892137115,0.0846322311689573,0.0686337471025483,0.0277435927230225,0.0896640942452505,0.0720627301884039,1,0.191648397607272,1.69396597730978,1.20633069234189,1,0.04,0.34,-0.00177983238588444,0.129766975423943,0.108790591507886,0.96,0.00795641859552761,0.00953793283214252,0.0112770109155924,0.00217957669801939,0.812360037916532,0.829711131229756,11.8535133504168,0.879675657644512,1,0,0.99,0.0099498743710662,1,0,0.95,0.0222439130250652
"step_mild",10,0.3,0.3,100,0.0318014252800742,0.145852025274633,0.111125191272005,0.0221560093875413,0.149346079938149,0.112945337672705,1,-0.700617120085488,2.54321238635065,2.02176536697317,1,0.09,0.66,-0.0282980547813366,0.243714246603605,0.190846201032615,0.97,0.0218661917400824,0.0272762068559279,0.0183030394067544,0.00291537769949038,1.69996513951166,1.72070876687706,11.6367335171962,1.78809543200442,0.99,0.0099498743710662,0.99,0.0099498743710662,0.97,0.017058722109232,0.95,0.022128956632645
"step_mild",10,0.3,0.5,100,0.0301367482353083,0.204513115706529,0.166973395757906,0.0137483198072676,0.200075104861792,0.162480498171206,1,-1.31321848792172,3.17534339980735,2.53296692215519,1,0.15,0.68,-0.0238359844002952,0.349495204927032,0.281393353905193,0.98,0.0270778832750275,0.0406819841379863,0.016681838068425,-0.0149545327378858,2.74351978929125,2.76040849810662,16.9065784872038,2.7741558106224,1,0,1,0,0.95,0.0217944947177034,0.95,0.0220157642963178
"step_mild",10,0.5,0.1,100,0.0173656773170829,0.0655031083969261,0.0514314077011747,0.0126173444253982,0.0664995817880895,0.0522388664472189,1,-0.333584386917949,1.31095729058877,1.03943649193708,1,0.05,0.41,-0.0238834538582909,0.115934014548849,0.0861934226078323,0.95,0.00399776284539729,0.00532920593691577,0.0042637973133056,0.00363290660524191,0.604789728463577,0.611935166001071,7.12275727230266,0.819559022369403,1,0,1,0,0.97,0.017058722109232,0.89,0.032101811721295
"step_mild",10,0.5,0.3,100,0.0264082732909033,0.125980997606073,0.0985384732362517,0.0150470244841251,0.129929548939722,0.102069431228862,1,-0.888708630447621,2.39264471031581,1.78843199449337,1,0.11,0.64,-0.0247560967909518,0.194646374596654,0.16023260209056,0.96,-0.00820483828120852,-0.0020726814193794,-0.0144280194173502,-0.0147633101574449,1.3935125438786,1.42191709689637,10.5289215773408,1.55771806907842,1,0,1,0,0.94,0.0237486841740758,0.94,0.0242383992870817
"step_mild",10,0.5,0.5,100,0.0374505046340586,0.155787192171066,0.124110674711793,0.0151463368738188,0.158495969032985,0.125825284598928,1,-1.95889997462526,3.51187848088843,2.95292422408389,1,0.22,0.78,-0.16958699678594,0.957552537820252,0.319378771425273,1,0.00977070778550729,0.0195188871126314,-0.0410038001455428,0.0355597551274902,2.52258360545478,2.5447322441538,13.4132967753453,5.56484809815953,1,0,1,0,0.89,0.031288975694324,1,0
"step_mild",10,0.8,0.1,100,-0.00865019080549331,0.0808071842394934,0.0634228407537975,-0.0145270973461612,0.0868061390035228,0.0701265973606091,1,-0.373107987637717,1.25611673467674,1.03395055806728,1,0.07,0.37,-0.0051595162536174,0.090596673392184,0.0692541719855105,0.76,0.002392324328874,0.00458539304936179,0.00237037628783931,-0.00265694445581548,0.587554742516803,0.612878891682559,6.25815621451803,0.663517503121663,0.98,0.014,0.98,0.014,0.97,0.017058722109232,0.17,0.0430880371723802
"step_mild",10,0.8,0.3,100,0.00325828105238303,0.139363036692541,0.114743144956419,-0.00668706657509563,0.151037195992913,0.118980726823308,1,-1.21119093412119,2.2063716976847,1.82070000328852,1,0.13,0.65,-0.0772178398616212,0.388285836440474,0.180662704770428,0.9,-0.00826026590962388,-0.00376988984306809,-0.0209811876409928,0.0155372531982157,1.39078634599762,1.41207135278635,9.09799920690417,3.01721619957817,1,0,1,0,0.87,0.0336303434416005,0.71,0.0478307200215278
"step_mild",10,0.8,0.5,100,0.0586076540313056,0.171807658241216,0.131559797134133,0.0288903489318347,0.190574294591816,0.144196849980332,1,-2.51399113088189,3.24490924359994,2.7779149767779,1,0.24,0.83,0.0276983480814712,0.253205308582128,0.195169219819664,0.94,-0.00877870328533842,0.00637224026496539,-0.0765496556873685,-0.0282207608243999,2.41883070822545,2.45866860242632,10.7678971780305,2.56182706501973,0.98,0.014,0.98,0.014,0.82,0.0384187454245971,0.86,0.0357889796421997
"step_mild",20,0.3,0.1,100,0.0277426121290584,0.0666443637376821,0.0544165812108979,0.0243183465549315,0.0689664016471432,0.0552982008252372,1,-0.033803331697352,0.959893236258832,0.750649156035886,1,0.08,0.35,0.0203592659777639,0.108131644059898,0.0881359583083493,1,0.00735506258743703,0.00981130434051125,0.00723889367587578,0.00354584131111399,0.566865961037375,0.598525565504791,4.47544733426447,0.621467809986987,0.99,0.0099498743710662,0.98,0.014,0.95,0.0217944947177034,0.96,0.0195959179422654
"step_mild",20,0.3,0.3,100,0.0307645055454585,0.103488625755616,0.0869122852527003,0.018575519943409,0.104365440072131,0.0879164140297929,1,-0.559738798614698,1.50672435706846,1.23011036285464,1,0.08,0.6,-0.00183625810450956,0.156503277821924,0.124417428778438,1,0.0126019634175125,0.0179898296103137,0.0108370195515172,0.00261988197677952,1.38818520955426,1.41904886593695,6.61926619964968,1.42383232076929,1,0,1,0,0.96,0.0195959179422654,0.99,0.0099498743710662
"step_mild",20,0.3,0.5,100,0.0225737454075941,0.128515225486622,0.101093468451143,-0.0091204425725938,0.141921484683554,0.111272609078274,1,-1.27456749195357,2.3327761892977,2.00877077284537,1,0.16,0.76,-0.0764041821769662,0.239116936335546,0.184000355101941,1,0.0158940854924004,0.034840618455275,-0.00468568667886554,-0.00590091050304001,2.23451770988437,2.29537554390727,8.71243453221916,2.27145138872587,1,0,1,0,0.95,0.0217944947177034,1,0
"step_mild",20,0.5,0.1,100,0.00624308555362193,0.0491198545065926,0.0386044163695493,0.00136915646204651,0.0547764960842573,0.0399742269628138,1,-0.282676485654928,0.920018155486129,0.738117064896786,1,0.05,0.39,-0.00796649050841559,0.0805460723811162,0.060967469545957,1,0.001328108739602,0.00379195514561111,0.000749832408950851,0.000763105047087789,0.450139126798996,0.489182426014535,4.06278391275836,0.536054684749801,0.98,0.014,0.98,0.014,0.94,0.0237486841740758,0.98,0.014
"step_mild",20,0.5,0.3,100,0.0155571062650369,0.0889031517211614,0.0681009094505165,0.000821101273832151,0.0957095456751406,0.072970239387333,1,-0.9886750999572,1.4969377655265,1.23963923108197,1,0.12,0.66,-0.0178836523252842,0.155189919328377,0.115356603138818,1,-0.00517394077107205,0.000662142239084061,-0.010608663868455,-0.00787082244499683,1.24134084191657,1.27661447195197,5.54792398912689,1.31547554510309,1,0,1,0,0.84,0.0366606055596467,0.99,0.0099498743710662
"step_mild",20,0.5,0.5,100,0.0553398298815709,0.145255633622257,0.112105300099099,0.0173918186301975,0.152683759520757,0.115835414572989,1,-2.27918908742676,2.64055137520938,2.37257338673688,1,0.19,0.9,-0.0318221170237519,0.25931501324383,0.203303084352358,1,-0.00811276710752812,0.0153557305164579,-0.0413576401517273,-0.00922500565569001,2.1247286142675,2.20171856790424,7.74379067755434,2.25334073652003,1,0,1,0,0.81,0.0392300904918661,1,0
"step_mild",20,0.8,0.1,100,0.00356093353224359,0.0549250080047092,0.0434079581313006,0.000221598677365275,0.0641789334907434,0.0504504937873857,1,-0.342967133692019,0.851718304307375,0.685759404138249,1,0.08,0.31,-0.00208535074581259,0.065348032737359,0.0513464840000251,0.94,0.00104084244582587,0.00323138928369072,0.0012871239770981,0.00104963939189164,0.438065947813324,0.469512169248729,3.72652871087939,0.585977365864564,0.97,0.017058722109232,0.96,0.0195959179422654,0.96,0.0195959179422654,0.45,0.0513125591196176
"step_mild",20,0.8,0.3,100,0.00638572787557688,0.0887819613897134,0.0719080698581563,-0.0132585674198226,0.0993034761420959,0.0789463809112378,1,-1.39605380547985,1.69705443649121,1.47699134142516,1,0.14,0.71,-0.026969130242087,0.205911150923359,0.115888890256644,0.98,-0.00922545976952692,-7.15915826910329e-05,-0.02223439242672,-0.000973982652014926,1.21075443450441,1.26268539336215,4.93228852150769,1.45576968382189,1,0,1,0,0.73,0.0443959457608462,0.93,0.0257737407895267
"step_mild",20,0.8,0.5,100,0.0224507386279666,0.143415473017827,0.120043336505986,-0.0100411930909922,0.154266135769353,0.124677223250349,1,-2.32460115590799,2.46565350654569,2.3338655495037,1,0.36,0.96,-0.0278078786041209,0.218698292725171,0.166681089847554,1,-0.0228992815785767,-0.00540913304651493,-0.0854447292497044,-0.0178973434017006,2.05518734800151,2.11842528494791,5.66804222101092,2.18395360158439,1,0,1,0,0.56,0.0496386945839634,0.99,0.0099498743710662
"step_mild",50,0.3,0.1,100,0.0258348546664715,0.0419725147597118,0.0339315270480257,0.024635974647851,0.0501529637880398,0.0395114550264192,1,-0.0162214213066689,0.460723798267337,0.385289838394573,1,0.08,0.28,0.0166543933308214,0.0580068489059951,0.0466906071257489,1,0.00106099915533704,0.00547207262337481,0.00128130217342044,7.14826459111059e-06,0.411312806086035,0.482762670033086,2.39538628773061,0.444117320079321,0.96,0.0195959179422654,0.95,0.0217944947177034,0.99,0.0099498743710662,0.99,0.0099498743710662
"step_mild",50,0.3,0.3,100,0.0323747261791656,0.0681411486380877,0.0545990689381726,0.00986563906162222,0.0689484225467409,0.0551720065569963,1,-0.706805431224568,1.08198741047006,0.921328813951245,1,0.07,0.7,0.00601363611691128,0.0967948142673989,0.0802420895836536,1,-0.00150857146286661,0.00903520097521174,-0.00439624367515535,-0.00506007527676096,1.20836027899529,1.27345122333253,3.73056860763155,1.22263143664941,1,0,1,0,0.9,0.03,1,0
"step_mild",50,0.3,0.5,100,0.0494562038328938,0.108157867635541,0.0881834948661404,5.72061727518489e-05,0.111261372092953,0.0855141093051136,1,-1.59454045486152,1.77297140153965,1.6286129618451,1,0.36,0.93,-0.0132443202353085,0.15705510734138,0.125680799090921,1,0.0132012110173562,0.0462004451510662,-0.0116854720113407,0.00484806557772948,2.08944960753702,2.20578739656713,4.75003199315458,2.10776871339664,1,0,1,0,0.76,0.0427083130081252,1,0
"step_mild",50,0.5,0.1,100,0.0236611110261593,0.0414334089019237,0.0337922461720446,0.00680081746264453,0.0576782027010316,0.0490042244322484,1,-0.273644868737608,0.58426007550868,0.457164176122098,1,0.08,0.33,0.0108397832473637,0.0548732101590594,0.0435191189659725,1,0.000660146770583096,0.0077369837355706,0.000325870554924319,0.00150586122158992,0.3932737556427,0.494023653255212,2.25656556856527,0.440513498749705,0.98,0.014,0.98,0.014,0.91,0.0286181760425084,0.99,0.0099498743710662
"step_mild",50,0.5,0.3,100,0.0312731081850416,0.0605464422967889,0.0443754590356739,0.00300375256510198,0.0743416828941562,0.0568388075399766,1,-0.999537124269059,1.19623973453059,1.05349654885344,1,0.11,0.77,0.00707185330078005,0.0957793611898901,0.0730455781348299,1,-0.0033985830363201,0.0101391022701344,-0.00930220702780961,-0.00215784039626121,1.19686591268763,1.27766949882523,3.47902547673453,1.23934260608918,1,0,1,0,0.8,0.04,1,0
"step_mild",50,0.5,0.5,100,0.0409061656130818,0.0898338953680228,0.0712016667729723,-0.0228529943808995,0.104070018699184,0.0819149358638518,1,-1.72270566187244,1.83760963304036,1.72824543285189,1,0.5,0.94,-0.0294054646715469,0.123426037076162,0.0977391029718271,1,-0.00381265790379828,0.0396657969606208,-0.0434097078477898,0.00288884137380313,2.01219588482198,2.16557227438019,3.89530837348253,2.09130765330276,1,0,1,0,0.45,0.049749371855331,1,0
"step_mild",50,0.8,0.1,100,-0.00332047922848076,0.0337239070938154,0.026926712053086,-0.00684397110097047,0.0502255223252474,0.0383465155679233,1,-0.257095402403752,0.515630325294933,0.395438717219313,1,0.18,0.16,-0.00851197846268088,0.0380352566111893,0.0302392909591948,0.96,-0.00270103529334209,0.00153839261369777,-0.00281437795368722,-0.00181559046106705,0.327470699651858,0.401618368033274,2.00550912533177,0.375629526442084,0.98,0.014,0.99,0.0099498743710662,0.96,0.0195959179422654,0.66,0.0483476990145343
"step_mild",50,0.8,0.3,100,0.0145319013279241,0.0503656919624418,0.0384602552607639,-0.0226334087677805,0.0774668511877769,0.0597038106924814,1,-1.3676183794728,1.46884292360195,1.38067549267568,1,0.18,0.85,-0.00132829772662726,0.0696506212186728,0.0538089868386709,1,-0.0125473969629348,0.00423495887161653,-0.0245943676817275,-0.00810615775668286,1.12471517328895,1.23046274520965,2.95335501155631,1.17714324770383,1,0,1,0,0.48,0.0499599839871872,0.99,0.0099498743710662
"step_mild",50,0.8,0.5,100,0.0351580687052047,0.0823488683640749,0.0689398278430027,-0.0295072561310035,0.11475837372768,0.0906822551519593,1,-1.93298913769733,1.98122725226081,1.93298913769733,1,0.67,1,-0.0300324509397112,0.150311072446193,0.111810940272515,1,-0.0133665462339337,0.0287555267836429,-0.0807001565052633,0.00974015817830154,1.96971188616644,2.11874752140225,3.06641859709828,2.10582463475152,1,0,1,0,0.13,0.0336303434416005,1,0
"step_moderate",10,0.3,0.1,100,0.0418946602453899,0.0984324403577938,0.0827887659919923,0.040083607658419,0.101870184558822,0.0824237528123937,1,-0.0891995610142527,1.74352904864313,1.34137658838691,1,0.04,0.45,-0.0120182001768548,0.142444333376863,0.114438886305108,0.89,0.00957838119139174,0.0123950830333964,0.0106698190511936,0.00381882918658794,0.92537724335995,0.93024327494662,12.321722556557,0.991114638523104,0.98,0.014,0.97,0.017058722109232,1,0,0.89,0.033166247903554
"step_moderate",10,0.3,0.3,100,0.0803279548357368,0.154575549715195,0.122689888551348,0.0588197427612911,0.146663036675362,0.109826698981485,1,-0.772000805099337,2.29559974670846,1.92846724084337,1,0.1,0.62,-0.0101429714925155,0.248334967457342,0.204343492802735,0.93,0.0226122059463458,0.0301977962897823,0.0201188060463728,0.00615005501012258,1.8258810057729,1.7958916553062,14.8465314536238,1.9591403031344,0.96,0.0195959179422654,0.96,0.0195959179422654,0.96,0.0195959179422654,0.9,0.0311085508419128
"step_moderate",10,0.3,0.5,100,0.0365190352572023,0.20552495798856,0.158969800670615,0.0250655385562643,0.194194292647664,0.146163774094555,1,-1.50023317265068,3.74304849676465,3.06446732372893,1,0.1,0.64,-0.0952200077627459,0.336606475763117,0.271723044094791,0.97,0.0596952618917677,0.0688340142658657,0.04224869654886,0.00566090331240985,2.95841764882059,2.9639896486853,18.4969831993999,3.03034290097196,0.99,0.0099498743710662,0.99,0.0099498743710662,0.95,0.0217944947177034,0.95,0.022128956632645
"step_moderate",10,0.5,0.1,100,0.0476063047475659,0.0899075898958489,0.0722466781555164,0.0432325917944542,0.0927465479996514,0.074407763375001,1,-0.00839536892395177,1.18536400695545,0.941700308663765,1,0.01,0.37,0.0146169825356985,0.0926502446303824,0.0743700986877196,0.9,2.9588923155841e-05,0.00236257031558445,0.00192088398405283,-0.0013700880682397,0.6152516459115,0.632995033402478,9.72588575170255,0.736710570748362,0.97,0.017058722109232,0.97,0.017058722109232,0.99,0.0099498743710662,0.75,0.0456435464587638
"step_moderate",10,0.5,0.3,100,0.0743554623141463,0.149999569472377,0.122758358379845,0.0574055675494684,0.155310829911004,0.126570822693288,1,-1.16052842467137,2.08947008058311,1.70114937006081,1,0.07,0.68,0.00557720593371291,0.22681410034878,0.167301211641256,0.92,-0.0171561817325184,-0.011466356339011,-0.0220184896276172,-0.0165991317927744,1.31839900273685,1.34238130572191,10.1715241054555,1.6030430555797,0.97,0.017058722109232,0.97,0.017058722109232,0.95,0.0217944947177034,0.87,0.0350620567863176
"step_moderate",10,0.5,0.5,100,0.0704299369662929,0.200184559418676,0.152488100912206,0.0457823691878993,0.199012269357078,0.152491265104492,1,-2.13561475998431,3.13263739658767,2.56492510331975,1,0.16,0.75,-0.0143528677393419,0.297719564896452,0.233347541175166,0.98,-0.0139583088525597,-0.000935589741636322,-0.0463853011640269,-0.0326133187113872,2.49200395840897,2.50500430490475,14.1149085162824,2.75022658764605,0.99,0.0099498743710662,0.98,0.014,0.89,0.031288975694324,0.96,0.0197948663722157
"step_moderate",10,0.8,0.1,100,0.0145581116393224,0.0729292269402749,0.057055167448354,0.0148098085463697,0.0739638913716303,0.0596257257752228,1,-0.249231646833085,1.26698552614001,1.02114611880794,1,0.05,0.32,0.00687439543894243,0.0910856132915393,0.0702626396318547,0.81,0.000622465205222115,0.00214222507170648,0.00136572878566831,0.000135808359864163,0.546718810374459,0.560300917286023,6.5794789341039,0.892636309400663,0.99,0.0099498743710662,0.99,0.0099498743710662,0.98,0.014,0.15,0.0396746023807936
"step_moderate",10,0.8,0.3,100,0.0206356307450048,0.118003184652657,0.0935806482352263,0.0134305511568484,0.129908382601054,0.103112619398141,1,-1.1190756615759,1.84396587420574,1.48363343404901,1,0.06,0.55,-0.00752051865984536,0.152160975608846,0.114813578209871,0.84,-0.0288817212174966,-0.0244601291148904,-0.0340479810224594,-0.0245170600261195,1.18994204593793,1.2149258375505,8.06819157313483,1.56944771142809,1,0,1,0,0.95,0.0217944947177034,0.52,0.0545108115095397
"step_moderate",10,0.8,0.5,100,0.0859294583942401,0.17156319883757,0.143417521498393,0.0663185654589456,0.176025685183548,0.146506748232289,1,-2.47264444112401,3.07686757136171,2.65538960090868,1,0.26,0.83,-0.0987364379941533,0.667719853159351,0.28784452524632,0.92,-0.0386068201450961,-0.0302550644578335,-0.105963614012507,0.0359326349534845,2.24232703474029,2.26966561357132,10.1151992487549,5.23437598391062,1,0,1,0,0.77,0.0420832508250016,0.79,0.0424648191985462
"step_moderate",20,0.3,0.1,100,0.0607930469359561,0.0937455944889116,0.077854100700737,0.0528591883957756,0.0939690433925359,0.0769559823251073,1,-0.214808925431437,1.01544290920297,0.820172364680127,1,0.04,0.45,0.0346731856157236,0.107086524073683,0.0894574687666002,1,0.00576893842812169,0.00828922804178452,0.00623300279354057,0.00327306313139372,0.558811430011346,0.592255703508676,4.6854852388507,0.648256253526888,0.92,0.0271293199325011,0.93,0.0255147016443461,0.99,0.0099498743710662,0.95,0.0217944947177034
"step_moderate",20,0.3,0.3,100,0.0825712314191607,0.132030427668724,0.106069239423706,0.0611332526699933,0.127147952914661,0.099006354790006,1,-0.606096642953717,1.80193356442208,1.49259774156525,1,0.09,0.62,-0.00835466752686833,0.182253990941866,0.153119254288596,1,0.0211194724444595,0.0283442709145509,0.0173232688954388,0.0133256891210914,1.47634847454574,1.51062654271541,7.58616862154938,1.56241171139065,0.99,0.0099498743710662,0.99,0.0099498743710662,0.94,0.0237486841740758,0.98,0.014
"step_moderate",20,0.3,0.5,100,0.0794076903434014,0.17034630031335,0.137373270548736,0.0399568830405178,0.151157153997307,0.1151052280741,1,-1.28629579480695,2.27538763463143,1.8733256004652,1,0.18,0.73,-0.0828452315416119,0.273156234686063,0.207021134207523,1,0.0383827255932749,0.0606498317592313,0.0146565678602024,0.0232041913480088,2.33740855867338,2.40932783688983,9.05288631765675,2.43816746806675,1,0,1,0,0.9,0.03,0.99,0.0099498743710662
"step_moderate",20,0.5,0.1,100,0.0519252730118311,0.0777350482758737,0.0636941443517711,0.0449285244015597,0.0794580524438066,0.0650364883673032,1,-0.276895181417939,0.879817998581541,0.714807006722928,1,0.05,0.41,0.0187159548473744,0.0851278841737033,0.0690920637388011,0.99,0.000668798262539439,0.00343712682574111,0.000352119750233946,0.00312957120624004,0.43613377240545,0.46893668591447,4.06433953286537,0.577821375690406,0.92,0.0271293199325011,0.92,0.0271293199325011,0.95,0.0217944947177034,0.9,0.0301511344577764
"step_moderate",20,0.5,0.3,100,0.0718511793408863,0.11526524685516,0.0941528696423479,0.0542222969935257,0.115642085657757,0.0909327659100677,1,-1.00094301357943,1.58131827659632,1.31363002775077,1,0.07,0.7,0.0221039664575542,0.135465310140463,0.107496316608354,1,-0.00668183180232603,0.000686228157740211,-0.0117001835694363,-0.00228125425090078,1.24066508998915,1.28929621136828,6.0153747443868,1.37377411167137,1,0,1,0,0.9,0.03,1,0
"step_moderate",20,0.5,0.5,100,0.0918627407309264,0.15182035900826,0.121766024230804,0.050058825490015,0.153417592969221,0.119576252823049,1,-1.69415122546284,2.41099516640656,2.14111323018778,1,0.15,0.79,-0.0492184891028305,0.277608789182455,0.21011910525031,1,0.00247577963271766,0.0271488229791517,-0.0211633666788344,0.012304578447506,2.1779999672339,2.25928972977237,8.66228993378037,2.37812456111595,1,0,1,0,0.88,0.0324961536185438,0.99,0.0099498743710662
"step_moderate",20,0.8,0.1,100,0.0097607459273697,0.0482847869397955,0.0390302137294624,0.0100001832476755,0.0522861987267338,0.0426963586360219,1,-0.308378655618071,0.876498909033344,0.672761994180264,1,0.15,0.24,-0.00497521551761491,0.0563155707304802,0.0454488541500337,0.93,-0.000253062967386014,0.00186681183937706,-0.000681164248921091,0.00218031690230488,0.411994647468889,0.445895793179453,3.50026589667941,0.652238029984835,0.98,0.014,0.98,0.014,0.94,0.0237486841740758,0.4,0.0508000508000762
"step_moderate",20,0.8,0.3,100,0.03522795721353,0.0801940582773112,0.062212110047826,0.0164861037873557,0.0828539947313909,0.065424671039833,1,-1.35211532563551,1.67924026355593,1.47488644084718,1,0.11,0.73,-0.00319040218603057,0.128490716595651,0.0829703405506129,1,-0.0187649419228627,-0.0108541684222036,-0.0304800571714141,-0.00743375320310291,1.13526988765003,1.18524879930326,4.82217047782779,1.30362099571267,1,0,1,0,0.79,0.0407308237088326,0.9,0.03
"step_moderate",20,0.8,0.5,100,0.0673160049259898,0.139254588892843,0.10842947593521,0.0221174663970215,0.151242629857735,0.117215578913623,1,-2.14077871372002,2.30907527844249,2.16044070061588,1,0.41,0.95,-0.0803760957727251,0.287858048709696,0.20242490700623,1,-0.0354061378310022,-0.0111458377282921,-0.0980727284767439,0.01981692762359,1.99358228595443,2.0784927011507,5.51056988126247,2.40027292810647,1,0,1,0,0.5,0.05,0.99,0.0099498743710662
"step_moderate",50,0.3,0.1,100,0.0592450782903975,0.068416306128323,0.0607131781979492,0.0487093029590315,0.0655748088535814,0.0546260295713249,1,-0.0599060608676812,0.554435515448415,0.453074065486524,1,0.04,0.29,0.0383916523654445,0.0726599693282156,0.0564094553387604,1,0.00141613117720586,0.00635901454748079,0.00158112760853362,0.000573580578776954,0.412801838260925,0.488375805949242,2.65589563241074,0.464809056384543,0.86,0.0346987031457949,0.9,0.03,0.97,0.017058722109232,0.98,0.014
"step_moderate",50,0.3,0.3,100,0.0718037902435583,0.094150355920851,0.0792788636355646,0.0388002999112301,0.0897216006246085,0.0722594413387582,1,-0.646142978435439,1.07829011732348,0.877945917744514,1,0.07,0.63,-0.000672481873913882,0.105370666552402,0.083487906303135,1,0.0123130390137428,0.0289576568300442,0.0101108397217542,0.0102812514614667,1.30828679108946,1.40290614225531,4.29331354690104,1.34213087111215,1,0,1,0,0.95,0.0217944947177034,0.99,0.0099498743710662
"step_moderate",50,0.3,0.5,100,0.0638358627907543,0.116908605572296,0.0981878969940631,0.00182293136873237,0.0966911110790246,0.0758627795563059,1,-1.41978896102353,1.73002289562869,1.54051972743266,1,0.23,0.87,-0.0898138563495389,0.180337919343296,0.144031273043109,1,0.0353241534517986,0.0746895242479521,0.0187101315211516,0.0295837703239875,2.18614255492898,2.32072581403287,5.46007007424932,2.2257096820629,1,0,1,0,0.86,0.0346987031457949,1,0
"step_moderate",50,0.5,0.1,100,0.0463172154481444,0.0595210299744701,0.0505256893481145,0.0323298144454384,0.0646221641664049,0.052967099753818,1,-0.257608873912653,0.57729150927543,0.463347353341558,1,0.09,0.37,0.0209440850393477,0.0555918436418088,0.0441924844442061,1,-0.00341253687066398,0.00215893195093237,-0.00350940460899256,-7.75959274430972e-05,0.309480326501175,0.403596280754216,2.22893781412146,0.40677890095105,0.85,0.0357071421427143,0.92,0.0271293199325011,0.96,0.0195959179422654,0.95,0.0217944947177034
"step_moderate",50,0.5,0.3,100,0.0805994729447717,0.0964285027539154,0.0827019654713617,0.0375166835968163,0.0886719609313055,0.0737104319091383,1,-0.963929801571793,1.13870683817017,1.00627207347604,1,0.09,0.74,0.0170184352467663,0.10374411008083,0.0865055849629052,1,-0.0155319483239456,0.00182748878603126,-0.0205701071256291,-0.00441698932562152,1.11031929541386,1.21927731511902,3.42379314026907,1.23205880583016,1,0,1,0,0.8,0.04,1,0
"step_moderate",50,0.5,0.5,100,0.0975421253477494,0.135440657902272,0.114405097118941,-0.0227475133105434,0.127875706300509,0.103858576276196,1,-1.84324122336897,1.9410409065542,1.84324122336897,1,0.47,0.98,-0.0659817973757919,0.176372891342638,0.136892461441824,1,0.00940248564962398,0.088776066521259,-0.0313833094552819,0.040883986841744,2.07201278424783,2.34748698206391,4.09554985095352,2.264548609548,1,0,1,0,0.55,0.049749371855331,1,0
"step_moderate",50,0.8,0.1,100,0.0119785500092661,0.0353241060505396,0.0286374602802052,0.0055519000003929,0.0450598284144738,0.0356149171133366,1,-0.336510461761344,0.551528063846733,0.437340748852811,1,0.15,0.17,0.00442449911020596,0.0369189644147721,0.0297494949684452,0.97,-0.00331872164928113,-0.000381219337265798,-0.00343664707480459,-0.00122415247347617,0.304284285571441,0.363230714682755,1.97827163369388,0.402638492430815,0.97,0.017058722109232,0.97,0.017058722109232,0.93,0.0255147016443461,0.53,0.0506758447104082
